Top_K,Level,Metrics_All,Metrics_Filtered,Excluded_Zero_Arc
20,4,"{'MRR': '0.65944', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.94550', 'Hits@50': '0.97512', 'Hits@100': '0.97986', 'Hits@200': '0.98578'}","{'MRR': '0.66872', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94468', 'Hits@50': '0.98014', 'Hits@100': '0.98582', 'Hits@200': '0.99291'}",139
20,5,"{'MRR': '0.65944', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.94550', 'Hits@50': '0.97512', 'Hits@100': '0.97986', 'Hits@200': '0.98578'}","{'MRR': '0.66872', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94468', 'Hits@50': '0.98014', 'Hits@100': '0.98582', 'Hits@200': '0.99291'}",139
20,6,"{'MRR': '0.65944', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.94550', 'Hits@50': '0.97512', 'Hits@100': '0.97986', 'Hits@200': '0.98578'}","{'MRR': '0.66872', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94468', 'Hits@50': '0.98014', 'Hits@100': '0.98582', 'Hits@200': '0.99291'}",139
50,0,"{'MRR': '0.65945', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.94550', 'Hits@50': '0.97512', 'Hits@100': '0.98104', 'Hits@200': '0.98460'}","{'MRR': '0.66861', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94468', 'Hits@50': '0.97730', 'Hits@100': '0.98440', 'Hits@200': '0.98865'}",139
50,1,"{'MRR': '0.65950', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.94550', 'Hits@50': '0.97512', 'Hits@100': '0.98223', 'Hits@200': '0.98815'}","{'MRR': '0.66867', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94468', 'Hits@50': '0.97730', 'Hits@100': '0.98582', 'Hits@200': '0.99291'}",139
50,2,"{'MRR': '0.65950', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.94550', 'Hits@50': '0.97512', 'Hits@100': '0.98223', 'Hits@200': '0.98815'}","{'MRR': '0.66867', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94468', 'Hits@50': '0.97730', 'Hits@100': '0.98582', 'Hits@200': '0.99291'}",139
50,3,"{'MRR': '0.65950', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.94550', 'Hits@50': '0.97512', 'Hits@100': '0.98223', 'Hits@200': '0.98815'}","{'MRR': '0.66867', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94468', 'Hits@50': '0.97730', 'Hits@100': '0.98582', 'Hits@200': '0.99291'}",139
50,4,"{'MRR': '0.65950', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.94550', 'Hits@50': '0.97512', 'Hits@100': '0.98223', 'Hits@200': '0.98815'}","{'MRR': '0.66867', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94468', 'Hits@50': '0.97730', 'Hits@100': '0.98582', 'Hits@200': '0.99291'}",139
50,5,"{'MRR': '0.65950', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.94550', 'Hits@50': '0.97512', 'Hits@100': '0.98223', 'Hits@200': '0.98815'}","{'MRR': '0.66867', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94468', 'Hits@50': '0.97730', 'Hits@100': '0.98582', 'Hits@200': '0.99291'}",139
50,6,"{'MRR': '0.65950', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.94550', 'Hits@50': '0.97512', 'Hits@100': '0.98223', 'Hits@200': '0.98815'}","{'MRR': '0.66867', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94468', 'Hits@50': '0.97730', 'Hits@100': '0.98582', 'Hits@200': '0.99291'}",139
