Top_K,Level,Metrics_All,Metrics_Filtered,Excluded_Zero_Arc
20,4,"{'MRR': '0.62028', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.92299', 'Hits@50': '0.95735', 'Hits@100': '0.96682', 'Hits@200': '0.97393'}","{'MRR': '0.63448', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92766', 'Hits@50': '0.96879', 'Hits@100': '0.98014', 'Hits@200': '0.98865'}",139
20,5,"{'MRR': '0.62028', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.92299', 'Hits@50': '0.95735', 'Hits@100': '0.96682', 'Hits@200': '0.97393'}","{'MRR': '0.63448', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92766', 'Hits@50': '0.96879', 'Hits@100': '0.98014', 'Hits@200': '0.98865'}",139
20,6,"{'MRR': '0.62028', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.92299', 'Hits@50': '0.95735', 'Hits@100': '0.96682', 'Hits@200': '0.97393'}","{'MRR': '0.63448', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92766', 'Hits@50': '0.96879', 'Hits@100': '0.98014', 'Hits@200': '0.98865'}",139
50,0,"{'MRR': '0.62049', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.92299', 'Hits@50': '0.96445', 'Hits@100': '0.97512', 'Hits@200': '0.98223'}","{'MRR': '0.63438', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92766', 'Hits@50': '0.96596', 'Hits@100': '0.97872', 'Hits@200': '0.98723'}",139
50,1,"{'MRR': '0.62053', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.92299', 'Hits@50': '0.96445', 'Hits@100': '0.97630', 'Hits@200': '0.98341'}","{'MRR': '0.63443', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92766', 'Hits@50': '0.96596', 'Hits@100': '0.98014', 'Hits@200': '0.98865'}",139
50,2,"{'MRR': '0.62053', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.92299', 'Hits@50': '0.96445', 'Hits@100': '0.97630', 'Hits@200': '0.98341'}","{'MRR': '0.63443', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92766', 'Hits@50': '0.96596', 'Hits@100': '0.98014', 'Hits@200': '0.98865'}",139
50,3,"{'MRR': '0.62053', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.92299', 'Hits@50': '0.96445', 'Hits@100': '0.97630', 'Hits@200': '0.98341'}","{'MRR': '0.63443', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92766', 'Hits@50': '0.96596', 'Hits@100': '0.98014', 'Hits@200': '0.98865'}",139
50,4,"{'MRR': '0.62053', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.92299', 'Hits@50': '0.96445', 'Hits@100': '0.97630', 'Hits@200': '0.98341'}","{'MRR': '0.63443', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92766', 'Hits@50': '0.96596', 'Hits@100': '0.98014', 'Hits@200': '0.98865'}",139
50,5,"{'MRR': '0.62053', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.92299', 'Hits@50': '0.96445', 'Hits@100': '0.97630', 'Hits@200': '0.98341'}","{'MRR': '0.63443', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92766', 'Hits@50': '0.96596', 'Hits@100': '0.98014', 'Hits@200': '0.98865'}",139
50,6,"{'MRR': '0.62053', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.92299', 'Hits@50': '0.96445', 'Hits@100': '0.97630', 'Hits@200': '0.98341'}","{'MRR': '0.63443', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92766', 'Hits@50': '0.96596', 'Hits@100': '0.98014', 'Hits@200': '0.98865'}",139
